row number,col number,cluster_unique
121,73,SOCC03
121,74,SOCC03
121,75,SOCC03
121,76,SOCC03
121,77,SOCC03
121,78,SOCC03
121,79,SOCC03
121,80,SOCC03
121,81,SOCC03
121,82,SOCC03
121,83,SOCC03
121,84,SOCC03
121,85,SOCC02
121,86,SOCC02
122,66,SOCC03
122,67,SOCC03
122,68,SOCC03
122,69,SOCC03
122,70,SOCC03
122,71,SOCC03
122,72,SOCC03
122,73,SOCC03
122,74,SOCC03
122,75,SOCC03
122,76,SOCC03
122,77,SOCC03
122,78,SOCC03
122,79,SOCC03
122,80,SOCC03
122,81,SOCC03
122,82,SOCC03
122,83,SOCC03
122,84,SOCC03
122,85,SOCC02
122,86,SOCC02
123,65,SOCC03
123,66,SOCC03
123,67,SOCC03
123,68,SOCC03
123,69,SOCC03
123,70,SOCC03
123,71,SOCC03
123,72,SOCC03
123,73,SOCC03
123,74,SOCC03
123,75,SOCC03
123,76,SOCC03
123,77,SOCC03
123,78,SOCC03
123,79,SOCC03
123,80,SOCC03
123,81,SOCC03
123,82,SOCC03
123,83,SOCC03
123,84,SOCC03
123,85,SOCC02
123,86,SOCC02
124,65,SOCC03
124,66,SOCC03
124,67,SOCC03
124,68,SOCC03
124,69,SOCC03
124,70,SOCC03
124,71,SOCC03
124,72,SOCC03
124,73,SOCC03
124,74,SOCC03
124,75,SOCC03
124,76,SOCC03
124,77,SOCC03
124,78,SOCC03
124,79,SOCC03
124,80,SOCC03
124,81,SOCC03
124,82,SOCC03
124,83,SOCC03
124,84,SOCC03
124,85,SOCC02
124,86,SOCC02
124,87,SOCC02
125,65,SOCC03
125,66,SOCC03
125,67,SOCC03
125,68,SOCC03
125,69,SOCC03
125,70,SOCC03
125,71,SOCC03
125,72,SOCC03
125,73,SOCC03
125,74,SOCC03
125,75,SOCC03
125,76,SOCC03
125,77,SOCC03
125,78,SOCC03
125,79,SOCC03
125,80,SOCC03
125,81,SOCC03
125,82,SOCC03
125,83,SOCC03
125,84,SOCC03
125,85,SOCC02
125,86,SOCC02
125,87,SOCC02
125,88,SOCC02
126,65,SOCC03
126,66,SOCC03
126,67,SOCC03
126,68,SOCC03
126,69,SOCC03
126,70,SOCC03
126,71,SOCC03
126,72,SOCC03
126,73,SOCC03
126,74,SOCC03
126,75,SOCC03
126,76,SOCC03
126,77,SOCC03
126,78,SOCC03
126,79,SOCC03
126,80,SOCC03
126,81,SOCC03
126,82,SOCC03
126,83,SOCC03
126,84,SOCC03
126,85,SOCC02
126,86,SOCC02
126,87,SOCC02
126,88,SOCC02
127,66,SOCC03
127,67,SOCC03
127,68,SOCC03
127,69,SOCC03
127,70,SOCC03
127,71,SOCC03
127,72,SOCC03
127,73,SOCC03
127,74,SOCC03
127,75,SOCC03
127,76,SOCC03
127,77,SOCC03
127,78,SOCC03
127,79,SOCC03
127,80,SOCC03
127,81,SOCC03
127,82,SOCC03
127,83,SOCC03
127,84,SOCC03
127,85,SOCC03
127,86,SOCC02
127,87,SOCC02
128,66,SOCC03
128,67,SOCC03
128,68,SOCC03
128,69,SOCC03
128,70,SOCC03
128,71,SOCC03
128,72,SOCC03
128,73,SOCC03
128,74,SOCC03
128,75,SOCC03
128,76,SOCC03
128,77,SOCC03
128,78,SOCC03
128,79,SOCC03
128,80,SOCC03
128,81,SOCC03
128,82,SOCC02
128,83,SOCC03
128,84,SOCC03
128,85,SOCC02
128,86,SOCC02
128,87,SOCC02
128,88,SOCC02
129,66,SOCC03
129,67,SOCC03
129,68,SOCC03
129,69,SOCC03
129,70,SOCC03
129,71,SOCC03
129,72,SOCC03
129,73,SOCC03
129,74,SOCC03
129,75,SOCC03
129,76,SOCC03
129,77,SOCC03
129,78,SOCC03
129,79,SOCC03
129,80,SOCC03
129,81,SOCC03
129,82,SOCC03
129,83,SOCC03
129,84,SOCC03
129,85,SOCC02
129,86,SOCC02
129,87,SOCC02
129,88,SOCC02
130,66,SOCC03
130,67,SOCC03
130,68,SOCC03
130,69,SOCC03
130,70,SOCC03
130,71,SOCC03
130,72,SOCC03
130,73,SOCC03
130,74,SOCC03
130,75,SOCC03
130,76,SOCC03
130,77,SOCC03
130,78,SOCC03
130,79,SOCC03
130,80,SOCC03
130,81,SOCC03
130,82,SOCC03
130,83,SOCC03
130,84,SOCC02
130,85,SOCC02
130,87,SOCC02
130,88,SOCC02
131,66,SOCC03
131,67,SOCC03
131,68,SOCC03
131,69,SOCC03
131,70,SOCC03
131,71,SOCC03
131,72,SOCC03
131,73,SOCC03
131,74,SOCC03
131,75,SOCC03
131,76,SOCC03
131,77,SOCC03
131,78,SOCC03
131,79,SOCC03
131,80,SOCC03
131,81,SOCC03
131,82,SOCC03
131,83,SOCC03
131,84,SOCC02
131,85,SOCC02
131,86,SOCC02
131,87,SOCC02
132,66,SOCC03
132,67,SOCC03
132,68,SOCC03
132,69,SOCC03
132,70,SOCC03
132,71,SOCC03
132,72,SOCC03
132,73,SOCC03
132,74,SOCC03
132,75,SOCC02
132,76,SOCC03
132,77,SOCC03
132,78,SOCC03
132,79,SOCC03
132,80,SOCC03
132,81,SOCC03
132,82,SOCC03
132,83,SOCC03
132,84,SOCC03
132,85,SOCC02
132,86,SOCC02
132,87,SOCC02
133,62,SOCC03
133,63,SOCC03
133,65,SOCC03
133,66,SOCC03
133,67,SOCC03
133,68,SOCC03
133,69,SOCC03
133,70,SOCC03
133,71,SOCC03
133,72,SOCC03
133,73,SOCC03
133,74,SOCC03
133,79,SOCC02
133,80,SOCC03
133,81,SOCC03
133,82,SOCC02
133,83,SOCC02
133,84,SOCC02
133,85,SOCC02
134,62,SOCC03
134,63,SOCC03
134,64,SOCC03
134,65,SOCC03
134,66,SOCC03
134,67,SOCC03
134,68,SOCC03
134,69,SOCC03
134,70,SOCC03
134,71,SOCC03
134,72,SOCC03
134,80,SOCC03
134,81,SOCC03
134,82,SOCC03
134,83,SOCC02
134,84,SOCC02
134,85,SOCC02
134,86,SOCC02
135,62,SOCC03
135,63,SOCC03
135,64,SOCC03
135,65,SOCC03
135,66,SOCC03
135,67,SOCC03
135,68,SOCC03
135,69,SOCC03
135,81,SOCC03
135,82,SOCC03
135,83,SOCC02
135,84,SOCC02
135,85,SOCC02
135,86,SOCC02
136,62,SOCC03
136,63,SOCC03
136,64,SOCC03
136,65,SOCC03
136,66,SOCC03
136,67,SOCC03
136,68,SOCC03
136,69,SOCC03
136,82,SOCC03
136,83,SOCC03
136,84,SOCC02
136,85,SOCC02
137,63,SOCC03
137,64,SOCC03
137,65,SOCC03
137,66,SOCC03
137,68,SOCC03
137,69,SOCC03
137,70,SOCC03
137,84,SOCC02
137,85,SOCC02
137,86,SOCC02
138,63,SOCC03
138,64,SOCC03
138,65,SOCC03
138,70,SOCC03
138,84,SOCC02
138,85,SOCC02
138,86,SOCC02
133,75,SOEC01
133,76,SOEC01
133,77,SOEC01
133,78,SOEC01
134,60,SOEC01
134,61,SOEC01
134,73,SOEC01
134,74,SOEC01
134,75,SOEC01
134,76,SOEC01
134,77,SOEC01
134,78,SOEC01
134,79,SOEC02
135,59,SOEC01
135,60,SOEC01
135,61,SOEC01
135,70,SOEC01
135,71,SOEC01
135,72,SOEC01
135,73,SOEC01
135,74,SOEC01
135,75,SOEC02
135,76,SOEC02
135,77,SOEC02
135,78,SOEC02
135,79,SOEC02
135,80,SOEC01
136,56,SOEC01
136,57,SOEC01
136,58,SOEC01
136,59,SOEC01
136,60,SOEC01
136,61,SOEC01
136,70,SOEC01
136,71,SOEC01
136,72,SOEC01
136,73,SOEC01
136,74,SOEC02
136,75,SOEC02
136,76,SOEC02
136,77,SOEC02
136,78,SOEC02
136,79,SOEC02
136,80,SOEC01
136,81,SOEC01
137,52,SOEC01
137,53,SOEC01
137,54,SOEC01
137,55,SOEC01
137,56,SOEC01
137,57,SOEC01
137,58,SOEC01
137,59,SOEC01
137,60,SOEC01
137,61,SOEC01
137,62,SOEC01
137,67,SOEC01
137,71,SOEC01
137,72,SOEC01
137,73,SOEC01
137,74,SOEC01
137,75,SOEC02
137,76,SOEC02
137,77,SOEC01
137,78,SOEC01
137,79,SOEC01
137,80,SOEC01
137,81,SOEC01
137,82,SOEC01
137,83,SOEC01
138,52,SOEC01
138,53,SOEC01
138,54,SOEC01
138,55,SOEC01
138,56,SOEC01
138,57,SOEC01
138,58,SOEC01
138,59,SOEC01
138,60,SOEC01
138,61,SOEC01
138,62,SOEC01
138,66,SOEC01
138,67,SOEC01
138,68,SOEC01
138,69,SOEC01
138,71,SOEC01
138,72,SOEC01
138,73,SOEC01
138,74,SOEC01
138,75,SOEC01
138,76,SOEC01
138,77,SOEC01
138,78,SOEC01
138,79,SOEC01
138,80,SOEC01
138,81,SOEC01
138,82,SOEC01
138,83,SOEC01
139,52,SOEC01
139,53,SOEC01
139,54,SOEC01
139,55,SOEC01
139,56,SOEC01
139,57,SOEC01
139,58,SOEC01
139,59,SOEC01
139,60,SOEC01
139,61,SOEC01
139,62,SOEC01
139,63,SOEC01
139,64,SOEC01
139,65,SOEC01
139,66,SOEC01
139,67,SOEC01
139,68,SOEC01
139,69,SOEC01
139,70,SOEC01
139,71,SOEC01
139,72,SOEC01
139,73,SOEC01
139,74,SOEC01
139,75,SOEC01
139,76,SOEC01
139,77,SOEC01
139,78,SOEC01
139,79,SOEC01
139,80,SOEC01
139,81,SOEC01
139,82,SOEC01
139,83,SOEC01
139,84,SOEC01
139,85,SOEC01
140,47,SOEC02
140,48,SOEC02
140,49,SOEC02
140,52,SOEC02
140,53,SOEC02
140,54,SOEC01
140,55,SOEC01
140,56,SOEC01
140,57,SOEC01
140,58,SOEC01
140,59,SOEC01
140,60,SOEC01
140,61,SOEC01
140,62,SOEC01
140,63,SOEC01
140,64,SOEC01
140,65,SOEC01
140,66,SOEC01
140,67,SOEC01
140,68,SOEC01
140,69,SOEC01
140,70,SOEC01
140,71,SOEC01
140,72,SOEC01
140,73,SOEC01
140,74,SOEC01
140,75,SOEC01
140,76,SOEC01
140,77,SOEC01
140,78,SOEC01
140,79,SOEC01
140,80,SOEC01
140,81,SOEC01
140,82,SOEC01
140,83,SOEC01
140,84,SOEC01
140,85,SOEC01
141,45,SOEC02
141,46,SOEC02
141,47,SOEC02
141,48,SOEC02
141,49,SOEC02
141,50,SOEC02
141,51,SOEC02
141,52,SOEC02
141,53,SOEC02
141,54,SOEC01
141,55,SOEC01
141,56,SOEC01
141,57,SOEC01
141,58,SOEC01
141,59,SOEC01
141,60,SOEC01
141,61,SOEC01
141,62,SOEC01
141,63,SOEC01
141,64,SOEC01
141,65,SOEC01
141,66,SOEC01
141,67,SOEC01
141,68,SOEC01
141,69,SOEC01
141,70,SOEC01
141,71,SOEC01
141,72,SOEC01
141,73,SOEC01
141,74,SOEC01
141,75,SOEC01
141,76,SOEC01
141,77,SOEC01
141,78,SOEC01
141,79,SOEC01
141,80,SOEC01
141,81,SOEC01
141,82,SOEC01
141,83,SOEC01
141,84,SOEC01
141,85,SOEC01
142,45,SOEC02
142,46,SOEC02
142,47,SOEC02
142,48,SOEC02
142,49,SOEC02
142,50,SOEC02
142,51,SOEC02
142,52,SOEC02
142,53,SOEC02
142,54,SOEC02
142,55,SOEC02
142,56,SOEC01
142,57,SOEC01
142,58,SOEC01
142,59,SOEC01
142,60,SOEC01
142,61,SOEC01
142,62,SOEC01
142,63,SOEC01
142,64,SOEC01
142,65,SOEC01
142,66,SOEC01
142,67,SOEC01
142,68,SOEC01
142,69,SOEC01
142,70,SOEC01
142,71,SOEC01
142,72,SOEC01
142,73,SOEC01
142,74,SOEC01
142,75,SOEC01
142,76,SOEC01
142,77,SOEC01
142,78,SOEC01
142,79,SOEC01
142,80,SOEC01
142,81,SOEC01
142,82,SOEC01
142,83,SOEC01
142,84,SOEC01
143,46,SOEC02
143,47,SOEC02
143,48,SOEC02
143,49,SOEC02
143,50,SOEC02
143,51,SOEC02
143,52,SOEC02
143,53,SOEC02
143,54,SOEC02
143,55,SOEC02
143,56,SOEC02
143,57,SOEC01
143,58,SOEC01
143,59,SOEC01
143,60,SOEC01
143,61,SOEC01
143,62,SOEC01
143,63,SOEC01
143,64,SOEC01
143,65,SOEC01
143,66,SOEC01
143,67,SOEC01
143,68,SOEC01
143,69,SOEC01
143,70,SOEC01
143,71,SOEC01
143,72,SOEC01
143,73,SOEC01
143,74,SOEC01
143,75,SOEC01
143,76,SOEC01
143,77,SOEC01
143,78,SOEC01
143,79,SOEC01
143,80,SOEC01
143,81,SOEC01
143,82,SOEC01
143,83,SOEC01
144,46,SOEC02
144,47,SOEC02
144,48,SOEC02
144,49,SOEC02
144,50,SOEC02
144,51,SOEC02
144,52,SOEC02
144,53,SOEC02
144,54,SOEC02
144,55,SOEC02
144,56,SOEC02
144,57,SOEC01
144,58,SOEC01
144,59,SOEC01
144,60,SOEC01
144,61,SOEC01
144,62,SOEC01
144,63,SOEC01
144,64,SOEC01
144,65,SOEC01
144,66,SOEC01
144,67,SOEC01
144,68,SOEC01
144,69,SOEC01
144,70,SOEC01
144,71,SOEC01
144,72,SOEC01
144,73,SOEC01
144,74,SOEC01
144,75,SOEC01
144,76,SOEC01
144,77,SOEC01
144,78,SOEC01
144,79,SOEC01
144,80,SOEC01
144,81,SOEC01
144,82,SOEC01
144,83,SOEC01
145,46,SOEC02
145,47,SOEC02
145,48,SOEC02
145,49,SOEC02
145,50,SOEC02
145,51,SOEC02
145,52,SOEC02
145,53,SOEC02
145,54,SOEC02
145,55,SOEC02
145,56,SOEC02
145,57,SOEC02
145,58,SOEC02
145,59,SOEC01
145,60,SOEC01
145,61,SOEC01
145,62,SOEC01
145,63,SOEC01
145,64,SOEC01
145,65,SOEC01
145,66,SOEC01
145,67,SOEC01
145,68,SOEC01
145,69,SOEC01
145,70,SOEC01
145,71,SOEC01
145,72,SOEC01
145,73,SOEC01
145,74,SOEC01
145,75,SOEC01
145,76,SOEC01
145,77,SOEC01
145,78,SOEC01
145,79,SOEC01
145,80,SOEC01
145,81,SOEC01
145,82,SOEC01
146,46,SOEC02
146,47,SOEC02
146,48,SOEC02
146,49,SOEC02
146,50,SOEC02
146,51,SOEC02
146,52,SOEC02
146,53,SOEC02
146,54,SOEC02
146,55,SOEC02
146,56,SOEC02
146,57,SOEC02
146,58,SOEC02
146,59,SOEC01
146,60,SOEC01
146,61,SOEC01
146,62,SOEC01
146,63,SOEC01
146,64,SOEC01
146,65,SOEC01
146,66,SOEC01
146,67,SOEC01
146,68,SOEC01
146,69,SOEC01
146,70,SOEC01
146,71,SOEC01
146,72,SOEC01
146,73,SOEC01
146,74,SOEC01
146,75,SOEC01
146,76,SOEC01
146,77,SOEC01
146,78,SOEC01
146,79,SOEC01
147,48,SOEC02
147,49,SOEC02
147,50,SOEC02
147,51,SOEC02
147,52,SOEC02
147,53,SOEC02
147,54,SOEC02
147,55,SOEC02
147,56,SOEC02
147,57,SOEC02
147,58,SOEC02
147,59,SOEC02
147,60,SOEC02
147,61,SOEC01
147,62,SOEC01
147,63,SOEC01
147,64,SOEC01
147,65,SOEC01
147,66,SOEC01
147,67,SOEC01
147,68,SOEC01
147,69,SOEC01
147,70,SOEC01
147,71,SOEC01
147,72,SOEC01
147,73,SOEC01
147,74,SOEC01
147,75,SOEC01
147,76,SOEC01
147,77,SOEC01
148,49,SOEC02
148,50,SOEC02
148,51,SOEC02
148,52,SOEC02
148,53,SOEC02
148,54,SOEC02
148,55,SOEC02
148,56,SOEC02
148,57,SOEC02
148,58,SOEC02
148,59,SOEC02
148,60,SOEC01
148,61,SOEC01
148,62,SOEC01
148,63,SOEC01
148,64,SOEC01
148,65,SOEC01
148,66,SOEC01
148,67,SOEC01
148,68,SOEC01
148,69,SOEC01
148,70,SOEC01
148,71,SOEC01
148,72,SOEC01
148,73,SOEC01
148,74,SOEC01
148,75,SOEC01
148,76,SOEC01
149,49,SOEC02
149,50,SOEC02
149,51,SOEC02
149,52,SOEC02
149,53,SOEC02
149,54,SOEC02
149,55,SOEC02
149,56,SOEC02
149,57,SOEC02
149,58,SOEC02
149,59,SOEC02
149,60,SOEC01
149,61,SOEC01
149,62,SOEC01
149,63,SOEC01
149,64,SOEC01
149,65,SOEC01
149,66,SOEC01
149,67,SOEC01
149,68,SOEC01
149,69,SOEC01
149,70,SOEC01
149,71,SOEC01
149,72,SOEC01
149,73,SOEC01
149,74,SOEC01
149,75,SOEC01
150,52,SOEC02
150,55,SOEC02
150,56,SOEC02
150,57,SOEC02
150,58,SOEC02
150,59,SOEC02
150,60,SOEC01
150,61,SOEC01
150,62,SOEC01
150,63,SOEC01
150,64,SOEC01
150,65,SOEC01
150,66,SOEC01
150,67,SOEC01
150,68,SOEC01
150,69,SOEC01
150,70,SOEC01
150,71,SOEC01
151,55,SOEC02
151,56,SOEC02
151,57,SOEC02
151,58,SOEC02
151,59,SOEC02
151,60,SOEC01
151,61,SOEC01
151,62,SOEC01
151,63,SOEC01
151,64,SOEC01
151,65,SOEC01
151,66,SOEC01
151,67,SOEC01
151,68,SOEC01
151,69,SOEC01
151,70,SOEC01
151,71,SOEC01
152,55,SOEC02
152,56,SOEC02
152,57,SOEC02
152,58,SOEC02
152,59,SOEC02
152,60,SOEC02
152,61,SOEC01
152,62,SOEC01
152,63,SOEC01
152,64,SOEC01
152,65,SOEC01
152,66,SOEC01
152,67,SOEC01
152,68,SOEC01
152,69,SOEC01
152,70,SOEC01
152,71,SOEC01
153,56,SOEC02
153,57,SOEC02
153,58,SOEC02
153,59,SOEC02
153,60,SOEC02
153,61,SOEC01
153,62,SOEC01
153,63,SOEC01
153,64,SOEC01
153,65,SOEC02
153,66,SOEC02
153,67,SOEC01
153,68,SOEC01
154,56,SOEC02
154,57,SOEC02
154,58,SOEC02
154,59,SOEC02
154,60,SOEC02
154,61,SOEC02
154,62,SOEC02
154,63,SOEC02
154,64,SOEC01
154,65,SOEC02
154,66,SOEC02
154,82,SOEC01
155,57,SOEC02
155,58,SOEC02
155,59,SOEC02
155,60,SOEC02
155,61,SOEC02
155,62,SOEC02
155,63,SOEC02
155,64,SOEC02
155,82,SOEC01
156,57,SOEC02
156,58,SOEC02
156,59,SOEC02
156,60,SOEC02
156,61,SOEC02
156,62,SOEC02
157,59,SOEC02
157,60,SOEC02
149,42,MRDC01
149,43,MRDC02
149,44,MRDC02
150,36,MRDC01
150,37,MRDC01
150,38,MRDC01
150,39,MRDC01
150,40,MRDC01
150,41,MRDC01
150,42,MRDC01
150,43,MRDC02
150,44,MRDC02
150,49,MRDC02
150,50,MRDC02
150,51,MRDC02
150,53,MRDC02
150,54,MRDC02
151,36,MRDC01
151,37,MRDC01
151,38,MRDC01
151,39,MRDC01
151,40,MRDC01
151,41,MRDC01
151,42,MRDC02
151,43,MRDC02
151,44,MRDC02
151,45,MRDC02
151,46,MRDC02
151,47,MRDC02
151,48,MRDC02
151,49,MRDC02
151,50,MRDC02
151,51,MRDC02
151,52,MRDC02
151,53,MRDC02
151,54,MRDC02
152,36,MRDC01
152,37,MRDC01
152,38,MRDC01
152,39,MRDC01
152,40,MRDC01
152,41,MRDC01
152,42,MRDC02
152,43,MRDC02
152,44,MRDC02
152,45,MRDC02
152,46,MRDC02
152,47,MRDC02
152,48,MRDC02
152,49,MRDC02
152,50,MRDC02
152,51,MRDC02
152,52,MRDC02
152,53,MRDC02
152,54,MRDC02
153,34,MRDC01
153,35,MRDC01
153,36,MRDC01
153,37,MRDC01
153,38,MRDC01
153,39,MRDC01
153,40,MRDC01
153,41,MRDC01
153,42,MRDC02
153,43,MRDC02
153,44,MRDC02
153,45,MRDC02
153,46,MRDC02
153,47,MRDC02
153,48,MRDC02
153,49,MRDC02
153,50,MRDC02
153,51,MRDC02
153,52,MRDC02
153,53,MRDC02
153,54,MRDC02
153,55,MRDC02
154,34,MRDC01
154,35,MRDC01
154,36,MRDC01
154,37,MRDC01
154,38,MRDC01
154,39,MRDC01
154,40,MRDC01
154,41,MRDC01
154,42,MRDC01
154,43,MRDC02
154,44,MRDC02
154,45,MRDC02
154,46,MRDC02
154,47,MRDC02
154,48,MRDC02
154,49,MRDC02
154,50,MRDC02
154,51,MRDC02
154,52,MRDC02
154,53,MRDC02
154,54,MRDC02
154,55,MRDC02
155,22,MRDC01
155,23,MRDC01
155,29,MRDC01
155,30,MRDC01
155,31,MRDC01
155,32,MRDC01
155,33,MRDC01
155,34,MRDC01
155,35,MRDC01
155,36,MRDC01
155,37,MRDC01
155,38,MRDC01
155,39,MRDC01
155,40,MRDC01
155,41,MRDC01
155,42,MRDC01
155,43,MRDC02
155,44,MRDC02
155,45,MRDC02
155,46,MRDC02
155,47,MRDC02
155,48,MRDC02
155,49,MRDC02
155,50,MRDC02
155,51,MRDC02
155,52,MRDC02
155,53,MRDC02
155,54,MRDC02
155,55,MRDC02
155,56,MRDC02
156,21,MRDC01
156,22,MRDC01
156,23,MRDC01
156,28,MRDC01
156,29,MRDC01
156,30,MRDC01
156,31,MRDC01
156,32,MRDC01
156,33,MRDC01
156,34,MRDC01
156,35,MRDC01
156,36,MRDC01
156,37,MRDC01
156,38,MRDC01
156,39,MRDC01
156,40,MRDC01
156,41,MRDC01
156,42,MRDC01
156,43,MRDC02
156,44,MRDC02
156,45,MRDC02
156,46,MRDC02
156,47,MRDC02
156,48,MRDC02
156,49,MRDC02
156,50,MRDC02
156,51,MRDC02
156,52,MRDC02
156,53,MRDC02
156,54,MRDC02
156,55,MRDC02
156,56,MRDC02
157,21,MRDC01
157,22,MRDC01
157,23,MRDC01
157,26,MRDC01
157,29,MRDC01
157,30,MRDC01
157,31,MRDC01
157,32,MRDC01
157,33,MRDC01
157,34,MRDC01
157,35,MRDC01
157,36,MRDC01
157,37,MRDC01
157,38,MRDC01
157,39,MRDC01
157,40,MRDC01
157,41,MRDC01
157,42,MRDC01
157,43,MRDC02
157,44,MRDC02
157,45,MRDC02
157,46,MRDC02
157,47,MRDC02
157,48,MRDC02
157,49,MRDC02
157,50,MRDC02
157,51,MRDC02
157,52,MRDC02
157,53,MRDC02
157,54,MRDC02
157,55,MRDC02
157,56,MRDC02
158,22,MRDC01
158,23,MRDC01
158,30,MRDC01
158,31,MRDC01
158,32,MRDC01
158,33,MRDC01
158,34,MRDC01
158,35,MRDC01
158,36,MRDC01
158,37,MRDC01
158,38,MRDC01
158,39,MRDC01
158,40,MRDC01
158,41,MRDC01
158,42,MRDC01
158,43,MRDC02
158,44,MRDC02
158,45,MRDC02
158,46,MRDC02
158,47,MRDC02
158,48,MRDC02
158,49,MRDC02
158,50,MRDC02
158,51,MRDC02
158,52,MRDC02
158,53,MRDC02
158,54,MRDC02
158,55,MRDC02
158,56,MRDC02
159,22,MRDC01
159,23,MRDC01
159,29,MRDC01
159,30,MRDC01
159,33,MRDC01
159,34,MRDC01
159,35,MRDC01
159,36,MRDC01
159,37,MRDC01
159,38,MRDC01
159,39,MRDC01
159,40,MRDC01
159,41,MRDC01
159,42,MRDC01
159,43,MRDC02
159,44,MRDC02
159,45,MRDC02
159,46,MRDC02
159,47,MRDC02
159,48,MRDC02
159,49,MRDC02
159,50,MRDC02
159,51,MRDC02
159,52,MRDC02
159,53,MRDC02
159,54,MRDC02
159,55,MRDC02
159,56,MRDC02
160,22,MRDC01
160,23,MRDC01
160,29,MRDC01
160,35,MRDC01
160,36,MRDC01
160,37,MRDC01
160,38,MRDC01
160,39,MRDC01
160,40,MRDC01
160,41,MRDC01
160,42,MRDC01
160,43,MRDC02
160,44,MRDC02
160,45,MRDC02
160,46,MRDC02
160,47,MRDC02
160,48,MRDC02
160,49,MRDC02
160,50,MRDC02
160,51,MRDC02
160,52,MRDC02
160,53,MRDC02
160,54,MRDC02
160,55,MRDC02
160,56,MRDC02
161,23,MRDC01
161,33,MRDC01
161,35,MRDC01
161,36,MRDC01
161,37,MRDC01
161,38,MRDC01
161,39,MRDC01
161,40,MRDC01
161,41,MRDC01
161,42,MRDC02
161,43,MRDC02
161,44,MRDC02
161,45,MRDC02
161,46,MRDC02
161,47,MRDC02
161,48,MRDC02
161,49,MRDC02
161,50,MRDC02
161,51,MRDC02
161,52,MRDC02
161,53,MRDC02
161,54,MRDC02
162,34,MRDC01
162,35,MRDC01
162,36,MRDC01
162,37,MRDC01
162,38,MRDC01
162,39,MRDC01
162,40,MRDC01
162,41,MRDC02
162,42,MRDC02
162,43,MRDC02
162,44,MRDC02
162,45,MRDC02
162,46,MRDC02
162,47,MRDC02
162,48,MRDC02
162,49,MRDC02
162,50,MRDC02
162,51,MRDC02
162,52,MRDC02
162,53,MRDC02
162,54,MRDC02
162,55,MRDC02
163,30,MRDC01
163,33,MRDC01
163,34,MRDC01
163,35,MRDC01
163,36,MRDC01
163,37,MRDC01
163,38,MRDC01
163,39,MRDC01
163,40,MRDC02
163,41,MRDC02
163,42,MRDC02
163,43,MRDC02
163,44,MRDC02
163,45,MRDC02
163,46,MRDC02
163,47,MRDC02
163,48,MRDC02
163,49,MRDC02
163,50,MRDC02
163,51,MRDC02
163,52,MRDC02
163,53,MRDC02
163,54,MRDC02
164,27,MRDC01
164,33,MRDC01
164,34,MRDC01
164,35,MRDC01
164,36,MRDC01
164,37,MRDC01
164,38,MRDC01
164,39,MRDC01
164,40,MRDC02
164,41,MRDC02
164,42,MRDC02
164,43,MRDC02
164,44,MRDC02
164,45,MRDC02
164,46,MRDC02
164,47,MRDC02
164,48,MRDC02
164,49,MRDC02
164,50,MRDC02
164,51,MRDC02
164,52,MRDC02
164,53,MRDC02
165,27,MRDC01
165,33,MRDC01
165,34,MRDC01
165,35,MRDC01
165,36,MRDC01
165,37,MRDC01
165,38,MRDC01
165,39,MRDC02
165,40,MRDC02
165,41,MRDC02
165,42,MRDC02
165,43,MRDC02
165,44,MRDC02
165,45,MRDC02
165,46,MRDC02
165,47,MRDC02
165,48,MRDC02
165,49,MRDC02
165,50,MRDC02
165,51,MRDC02
165,52,MRDC02
165,53,MRDC02
166,33,MRDC01
166,34,MRDC01
166,35,MRDC01
166,36,MRDC01
166,37,MRDC01
166,38,MRDC01
166,39,MRDC02
166,40,MRDC02
166,41,MRDC02
166,42,MRDC02
166,43,MRDC02
166,44,MRDC02
166,45,MRDC02
166,46,MRDC02
166,47,MRDC02
166,48,MRDC02
166,49,MRDC02
166,50,MRDC02
166,51,MRDC02
166,52,MRDC02
166,53,MRDC02
167,33,MRDC01
167,34,MRDC01
167,35,MRDC01
167,36,MRDC01
167,37,MRDC01
167,38,MRDC01
167,39,MRDC02
167,40,MRDC02
167,41,MRDC02
167,42,MRDC02
167,43,MRDC02
167,44,MRDC02
167,45,MRDC02
167,46,MRDC02
167,47,MRDC02
167,48,MRDC02
167,49,MRDC02
168,32,MRDC01
168,33,MRDC01
168,34,MRDC01
168,35,MRDC01
168,36,MRDC01
168,37,MRDC01
168,38,MRDC01
168,39,MRDC02
168,40,MRDC02
168,41,MRDC02
168,42,MRDC02
168,43,MRDC02
168,44,MRDC02
168,45,MRDC02
168,46,MRDC02
168,47,MRDC02
168,48,MRDC02
168,49,MRDC02
169,16,MRDC01
169,32,MRDC01
169,33,MRDC01
169,34,MRDC01
169,35,MRDC01
169,36,MRDC01
169,37,MRDC01
169,38,MRDC01
169,39,MRDC02
169,40,MRDC02
169,41,MRDC02
169,42,MRDC02
169,43,MRDC02
169,44,MRDC02
169,45,MRDC02
169,46,MRDC02
169,47,MRDC02
170,32,MRDC01
170,33,MRDC01
170,34,MRDC01
170,35,MRDC01
170,36,MRDC01
170,37,MRDC01
170,38,MRDC01
170,39,MRDC02
170,40,MRDC02
170,41,MRDC02
170,42,MRDC02
170,43,MRDC02
170,44,MRDC02
171,32,MRDC01
171,33,MRDC01
171,34,MRDC01
171,35,MRDC01
171,36,MRDC01
171,37,MRDC01
171,38,MRDC01
171,39,MRDC01
